User Link,Reputation
"8049","12876"
"898289","12871"
"507784","12871"
"1751766","12870"
"135952","12869"
"346478","12867"
"434799","12864"
"584713","12863"
"5834","12863"
"262056","12860"
"1498493","12858"
"2274694","12855"
"152786","12850"
"226476","12850"
"82208","12846"
"4526187","12846"
"60956","12846"
"222914","12845"
"294728","12841"
"198935","12840"
"764040","12837"
"412763","12835"
"1501096","12834"
"216314","12833"
"63235","12831"
"223274","12830"
"65299","12829"
"63557","12828"
"28388","12826"
"1530938","12826"
"134725","12824"
"449554","12823"
"6345","12823"
"264395","12816"
"2930477","12813"
"1106382","12809"
"2979","12808"
"7583","12807"
"529761","12803"
"10715","12803"
"2118383","12800"
"472768","12800"
"999","12799"
"400375","12798"
"1242778","12798"
"113632","12795"
"1832636","12794"
"498437","12794"
"211665","12793"
"1066828","12792"
"3245749","12790"
"388834","12786"
"58553","12785"
"1149736","12785"
"60102","12784"
"2979617","12783"
"148473","12782"
"20552","12781"
"13118","12779"
"184773","12777"
"906839","12776"
"157176","12775"
"42106","12772"
"19183","12772"
"694378","12770"
"1743880","12769"
"667767","12768"
"350615","12766"
"4332","12766"
"180736","12765"
"1191288","12760"
"138601","12760"
"983722","12759"
"47351","12759"
"41871","12753"
"506570","12753"
"1290438","12749"
"233201","12748"
"146656","12748"
"262022","12747"
"98389","12743"
"323404","12742"
"612462","12740"
"1509","12739"
"254306","12738"
"1667004","12738"
"7883","12737"
"272031","12736"
"862231","12735"
"2176945","12734"
"45767","12732"
"361319","12731"
"65977","12729"
"202168","12728"
"982852","12727"
"664577","12725"
"471070","12724"
"78685","12721"
"1115554","12721"
"210211","12720"
"1305253","12716"
"227698","12715"
"418029","12715"
"380757","12714"
"9328","12712"
"127335","12711"
"2666","12710"
"14777","12709"
"942852","12709"
"207","12707"
"109749","12706"
"52207","12705"
"342745","12705"
"659540","12703"
"2065702","12699"
"134841","12698"
"445210","12697"
"15770","12697"
"61605","12696"
"91830","12694"
"61663","12693"
"102008","12692"
"455276","12690"
"21030","12686"
"430766","12685"
"315306","12683"
"15329","12683"
"486620","12682"
"698179","12681"
"122683","12680"
"558639","12678"
"1945631","12677"
"551093","12675"
"22483","12675"
"843985","12670"
"739","12667"
"177420","12667"
"83695","12666"
"82474","12666"
"152522","12666"
"1478467","12665"
"1330293","12660"
"65542","12657"
"1117415","12656"
"10387","12655"
"1068266","12654"
"26742","12654"
"102388","12651"
"925913","12651"
"1466188","12649"
"151445","12647"
"1749403","12647"
"863980","12642"
"3436942","12641"
"245","12640"
"3458","12638"
"28376","12635"
"529630","12633"
"1083652","12632"
"701996","12631"
"463065","12630"
"7898","12629"
"107294","12629"
"538169","12628"
"59242","12626"
"29262","12626"
"34024","12624"
"95353","12624"
"186848","12622"
"276959","12621"
"374693","12621"
"221023","12620"
"433879","12618"
"69768","12618"
"40106","12616"
"736937","12614"
"1987","12613"
"421225","12611"
"1550807","12610"
"27951","12609"
"598511","12609"
"7315","12609"
"21433","12608"
"1433392","12607"
"1559213","12606"
"401774","12604"
"1040885","12602"
"754997","12598"
"581845","12592"
"328397","12592"
"122607","12590"
"860000","12590"
"79267","12588"
"52817","12586"
"128245","12585"
"268733","12585"
"11109","12579"
"36702","12578"
"300098","12577"
"1045444","12576"
"148722","12574"
"459233","12574"
"1492009","12574"
"705773","12570"
"3785","12569"
"239916","12568"
"33604","12568"
"30946","12567"
"2928","12567"
"818274","12567"
"453803","12560"
"25645","12560"
"13860","12559"
"115432","12558"
"78162","12557"
"3213034","12555"
"3279","12555"
"3993662","12554"
"14651","12552"
"42124","12551"
"1010363","12548"
"17871","12543"
"23153","12542"
"39532","12541"
"357024","12537"
"702469","12536"
"1816","12535"
"3581423","12534"
"83664","12531"
"68607","12530"
"102182","12527"
"2591234","12525"
"346573","12525"
"1023390","12523"
"353612","12519"
"450989","12519"
"164184","12519"
"5921","12518"
"1351469","12517"
"1395668","12516"
"180740","12514"
"202694","12514"
"713396","12513"
"1745672","12510"
"49559","12507"
"515005","12506"
"3422102","12505"
"194894","12505"
"665377","12505"
"147320","12504"
"1122645","12504"
"431053","12504"
"1177636","12502"
"68725","12500"
"1350992","12500"
"512922","12497"
"73794","12495"
"1841839","12490"
"22114","12489"
"337294","12488"
"650233","12487"
"97627","12487"
"157921","12487"
"17637","12487"
"292432","12485"
"635634","12485"
"32638","12485"
"1477667","12484"
"3425536","12482"
"1366293","12481"
"786653","12480"
"404201","12477"
"115985","12475"
"73656","12474"
"117167","12473"
"120410","12473"
"290629","12472"
"109392","12471"
"13103","12469"
"1214800","12469"
"2370483","12468"
"54500","12468"
"293099","12468"
"663476","12468"
"247563","12467"
"674374","12464"
"12601","12463"
"145117","12460"
"703229","12460"
"514582","12459"
"138772","12458"
"2055853","12458"
"884372","12457"
"1997093","12455"
"439317","12454"
"344286","12453"
"384483","12452"
"2354","12448"
"567986","12447"
"435559","12446"
"705676","12443"
"243559","12443"
"2133","12442"
"2113185","12442"
"257356","12441"
"1025391","12434"
"1827903","12434"
"37759","12432"
"143585","12432"
"1736297","12430"
"991778","12428"
"976155","12424"
"61439","12423"
"2001735","12422"
"257090","12414"
"291641","12412"
"308066","12412"
"96531","12411"
"895174","12410"
"18590","12409"
"488657","12409"
"99206","12406"
"140877","12405"
"165154","12405"
"1704346","12402"
"200477","12399"
"146636","12398"
"17693","12398"
"61574","12395"
"529618","12393"
"964741","12392"
"16487","12390"
"9128","12389"
"73025","12388"
"107899","12384"
"3661630","12383"
"11095","12382"
"248521","12381"
"1228454","12381"
"394","12381"
"2298070","12381"
"338904","12380"
"131824","12380"
"1163802","12379"
"25201","12377"
"458137","12375"
"382736","12374"
"526217","12373"
"534476","12372"
"937125","12372"
"1765658","12372"
"443515","12371"
"2382136","12371"
"2701","12371"
"14454","12370"
"108105","12370"
"15410","12368"
"2399879","12366"
"240457","12364"
"201270","12363"
"638471","12362"
"665800","12362"
"750852","12362"
"534109","12359"
"565968","12358"
"356895","12355"
"404033","12351"
"348476","12350"
"3661","12345"
"439667","12341"
"352131","12341"
"1647528","12338"
"1288364","12337"
"137626","12335"
"1987598","12335"
"50468","12333"
"498699","12333"
"1347281","12331"
"710099","12324"
"1001027","12323"
"157397","12321"
"54746","12321"
"2083078","12318"
"205508","12316"
"105562","12315"
"581625","12315"
"5309","12310"
"4490","12310"
"1220971","12309"
"2942","12306"
"458742","12305"
"51233","12304"
"282474","12303"
"380384","12303"
"350428","12300"
"40013","12299"
"16686","12296"
"12243","12295"
"35","12294"
"481154","12291"
"784540","12287"
"1095089","12286"
"884862","12285"
"319875","12283"
"1756636","12282"
"1865077","12281"
"1410998","12280"
"48910","12278"
"66416","12275"
"1276506","12273"
"1002041","12272"
"16391","12272"
"176180","12271"
"8313","12270"
"853611","12268"
"531954","12268"
"108915","12268"
"117919","12264"
"15517","12263"
"7851","12262"
"100652","12262"
"342473","12261"
"109919","12258"
"43816","12255"
"259","12255"
"940428","12253"
"18071","12251"
"44041","12250"
"4813913","12250"
"507793","12246"
"35306","12245"
"1214122","12242"
"782719","12242"
"412342","12241"
"184968","12241"
"17255","12240"
"156869","12238"
"119326","12234"
"297776","12234"
"34","12233"
"629118","12231"
"1113772","12231"
"41754","12231"
"778719","12229"
"551449","12223"
"121531","12221"
"1427161","12220"
"5291","12218"
"1057909","12216"
"33164","12215"
"96811","12215"
"106244","12214"
"1847592","12213"
"32598","12209"
"45531","12209"
"97408","12207"
"186193","12206"
"257629","12206"
"430749","12204"
"620444","12203"
"1679084","12199"
"33","12198"
"292477","12194"
"968632","12193"
"882918","12187"
"242169","12186"
"371834","12183"
"73673","12182"
"363078","12181"
"193892","12179"
"500725","12178"
"2415684","12174"
"1873485","12173"
"53926","12172"
"1218080","12171"
"152696","12170"
"319799","12169"
"160990","12169"
"111665","12168"
"639716","12167"
"96806","12167"
"106849","12167"
"139506","12165"
"2151351","12165"
"4509","12164"
"784449","12163"
"1265724","12160"
"463857","12160"
"1638","12159"
"491494","12157"
"10202","12153"
"120261","12152"
"814253","12152"
"257493","12151"
"1237575","12150"
"340819","12150"
"239567","12146"
"13940","12146"
"4074715","12144"
"24231","12142"
"717732","12142"
"61158","12141"
"1993366","12138"
"1324033","12134"
"1007273","12133"
"1085573","12133"
"43677","12131"
"63994","12128"
"1142167","12124"
"784318","12123"
"210613","12123"
"98811","12121"
"1078","12119"
"5704","12119"
"2291","12118"
"76799","12118"
"421163","12117"
"1956010","12112"
"398606","12111"
"168465","12111"
"181771","12110"
"68788","12103"
"429982","12101"
"1428","12101"
"411918","12097"
"2043144","12097"
"813957","12097"
"1305344","12095"
"1617926","12093"
"790224","12090"
"553995","12087"
"1130930","12086"
"1114966","12085"
"260080","12085"
"41211","12084"
"232918","12082"
"981773","12082"
"22088","12080"
"28779","12075"
"747674","12073"
"742469","12071"
"517247","12071"
"289135","12071"
"356020","12069"
"747873","12069"
"974731","12069"
"518626","12068"
"1490904","12068"
"20010","12067"
"52502","12067"
"243","12064"
"303911","12064"
"107331","12062"
"586352","12062"
"3555845","12062"
"118587","12062"
"19165","12061"
"47493","12060"
"97101","12058"
"722760","12057"
"1087721","12056"
"100835","12052"
"665163","12052"
"1341006","12049"
"298233","12048"
"33701","12047"
"151495","12047"
"311744","12046"
"40441","12046"
"2204410","12043"
"144665","12042"
"47341","12040"
"197325","12040"
"4068779","12040"
"192510","12037"
"109618","12037"
"384808","12035"
"1929573","12033"
"98491","12033"
"128988","12032"
"2524814","12031"
"1291428","12026"
"2157321","12024"
"232417","12023"
"471671","12011"
"33358","12010"
"172188","12009"
"5168","12006"
"2897748","12003"
"54609","12003"
"1816356","12001"
"112477","12000"
"155187","11997"
"31640","11994"
"174527","11990"
"2415194","11990"
"595319","11990"
"14033","11990"
"153407","11988"
"38140","11988"
"3811","11986"
"28768","11986"
"45967","11984"
"95725","11983"
"446","11983"
"450398","11981"
"129750","11979"
"62931","11978"
"69959","11977"
"211277","11976"
"38896","11975"
"78522","11974"
"1174069","11971"
"16082","11971"
"321527","11968"
"2065039","11968"
"1479606","11967"
"42974","11963"
"1321873","11958"
"66801","11957"
"104008","11955"
"244932","11953"
"112877","11952"
"4751173","11950"
"69803","11950"
"166251","11949"
"105889","11949"
"106092","11947"
"894565","11945"
"1029936","11942"
"360067","11937"
"3362","11935"
"243238","11929"
"234175","11927"
"4761","11924"
"53328","11922"
"407438","11911"
"790070","11910"
"1004301","11909"
"3208","11906"
"44540","11903"
"193653","11901"
"88204","11899"
"2282011","11899"
"1975282","11899"
"68727","11898"
"237939","11895"
"109103","11895"
"1288598","11894"
"1515540","11894"
"44065","11892"
"118133","11891"
"903943","11891"
"2246","11891"
"652693","11889"
"84916","11888"
"585320","11888"
"82368","11883"
"186674","11882"
"53788","11880"
"244262","11879"
"939","11878"
"834424","11878"
"57601","11877"
"568209","11874"
"1253219","11873"
"39991","11872"
"88173","11872"
"81071","11871"
"946","11871"
"404","11868"
"146041","11867"
"72178","11862"
"21699","11858"
"1622894","11856"
"115722","11855"
"78667","11853"
"632","11851"
"5791","11850"
"2670","11850"
"924727","11849"
"381938","11848"
"473770","11845"
"3651607","11845"
"1164491","11842"
"30529","11841"
"85385","11841"
"84539","11838"
"368821","11838"
"1193075","11838"
"64519","11836"
"2783370","11836"
"5577","11835"
"477480","11831"
"1938889","11823"
"602323","11822"
"499417","11822"
"1464763","11822"
"212870","11817"
"4593","11817"
"472495","11811"
"1261266","11809"
"68054","11809"
"3410697","11804"
"171562","11802"
"2456433","11799"
"889678","11797"
"16892","11796"
"1017768","11796"
"41165","11795"
"570357","11786"
"26123","11785"
"1384297","11785"
"1822164","11784"
"2112692","11783"
"1322562","11782"
"151488","11781"
"416369","11781"
"58737","11780"
"208997","11778"
"1237411","11777"
"680920","11777"
"504956","11777"
"45066","11776"
"876409","11775"
"477349","11775"
"224129","11775"
"337522","11774"
"1711598","11774"
"1786428","11773"
"197913","11772"
"445123","11771"
"40868","11770"
"157752","11770"
"1576032","11770"
"116838","11769"
"58114","11769"
"3314659","11769"
"280329","11767"
"535666","11760"
"25727","11758"
"23388","11758"
"1228534","11753"
"444118","11753"
"794","11753"
"34586","11752"
"1004096","11751"
"722","11751"
"1082681","11750"
"1113023","11750"
"243225","11749"
"1597744","11746"
"305189","11745"
"58508","11744"
"43907","11743"
"672809","11743"
"1184641","11742"
"306478","11738"
"369792","11737"
"130155","11731"
"585456","11730"
"971684","11729"
"10492","11727"
"176877","11727"
"495663","11726"
"40916","11726"
"41455","11725"
"119733","11725"
"243870","11724"
"18196","11720"
"307976","11719"
"2615209","11718"
"1935918","11711"
"122536","11710"
"222159","11710"
"465546","11709"
"229998","11704"
"12502","11704"
"269","11702"
"105264","11701"
"11440","11699"
"441387","11696"
"422080","11695"
"1224374","11693"
"2564200","11692"
"3853","11690"
"119365","11689"
"1848654","11687"
"32173","11683"
"1078381","11683"
"1319998","11680"
"1148648","11679"
"50902","11679"
"149064","11678"
"525780","11676"
"761777","11676"
"297114","11675"
"485743","11675"
"18821","11674"
"758177","11672"
"764272","11669"
"196679","11668"
"2131","11668"
"246895","11667"
"1163786","11663"
"1132524","11663"
"214350","11661"
"1794315","11659"
"9209","11658"
"236131","11654"
"426379","11654"
"90566","11648"
"1575238","11648"
"4234","11645"
"2628","11642"
"11449","11642"
"154219","11640"
"44673","11639"
"992151","11639"
"2068573","11636"
"726954","11636"
"644450","11635"
"319618","11635"
"23973","11634"
"303513","11633"
"364969","11632"
"406691","11630"
"31444","11629"
"103532","11629"
"36103","11629"
"1434631","11629"
"356594","11626"
"100894","11626"
"7856","11626"
"66131","11625"
"196507","11625"
"184212","11624"
"472416","11623"
"1527374","11622"
"134252","11621"
"185022","11621"
"410102","11620"
"31345","11620"
"733077","11617"
"71347","11616"
"1238887","11615"
"563420","11614"
"413414","11611"
"1074296","11610"
"84131","11609"
"778118","11608"
"279516","11606"
"940096","11605"
"674326","11602"
"2224186","11602"
"2948","11601"
"811773","11599"
"56092","11597"
"73948","11597"
"317989","11596"
"1110833","11596"
"8418","11596"
"769162","11594"
"564721","11594"
"4955425","11594"
"27805","11594"
"25","11592"
"330987","11592"
"336508","11591"
"75761","11586"
"1316346","11584"
"399722","11579"
"876298","11576"
"669119","11573"
"1090406","11572"
"100970","11569"
"92837","11569"
"17896","11569"
"422289","11569"
"349990","11567"
"1588","11567"
"205192","11566"
"350821","11566"
"873165","11566"
"210171","11565"
"858953","11565"
"62288","11562"
"1347008","11561"
"153865","11561"
"860630","11561"
"134658","11559"
"403455","11557"
"345415","11557"
"2197","11553"
"161922","11551"
"148241","11549"
"6236","11549"
"941764","11548"
"11357","11546"
"326","11545"
"2700898","11541"
"45525","11540"
"1312406","11528"
"498666","11528"
"415303","11526"
"18706","11525"
"127035","11525"
"8919","11524"
"770710","11524"
"3029","11521"
"185544","11520"
"1270812","11520"
"575421","11520"
"45916","11519"
"68571","11519"
"180286","11518"
"494061","11516"
"138206","11514"
"36537","11511"
"2119053","11511"
"788770","11508"
"373151","11506"
"7548","11505"
"496488","11500"
"111375","11498"
"3181248","11496"
"30176","11495"
"93311","11494"
"432021","11492"
"1379664","11489"
"15409","11488"
"50660","11484"
"485589","11482"
"711273","11482"
"638546","11482"
"426894","11479"
"339850","11479"
"948550","11478"
"61479","11478"
"4130044","11474"
"78720","11474"
"1137134","11470"
"2351099","11469"
"3423097","11469"
"3826372","11467"
"856501","11467"
"991788","11466"
"625332","11465"
"68127","11464"
"356440","11464"
"175070","11463"
"27631","11461"
"807787","11460"
"805808","11456"
"1277669","11456"
"2164109","11454"
"185593","11454"
"4092","11454"
"212940","11453"
"39289","11452"
"1720943","11448"
"352449","11447"
"4316","11447"
"330867","11446"
"63523","11445"
"1603275","11445"
"683080","11445"
"585105","11444"
"1729773","11444"
"136141","11443"
"335638","11440"
"672586","11440"
"95","11438"
"31520","11438"
"1916110","11437"
"13813","11435"
"241039","11434"
"1852931","11433"
"20977","11432"
"57508","11430"
"192729","11430"
"17360","11427"
"1769720","11422"
"688213","11421"
"477771","11420"
"63751","11418"
"3352541","11417"
"20634","11415"
"238688","11414"
"1320535","11413"
"13767","11409"
"25949","11404"
"1234550","11404"
"1651233","11404"
"79354","11404"
"20377","11403"
"838975","11402"
"1514653","11401"
"495470","11400"
"1948292","11398"
"905619","11397"
"538216","11396"
"28006","11395"
"543","11393"
"847269","11392"
"90155","11392"
"58220","11392"
"18097","11392"
"274340","11388"
"1013719","11382"
"360374","11381"
"570682","11378"
"3291","11375"
"1375553","11374"
"433794","11374"
"750613","11373"
"349909","11373"
"247221","11373"
"79595","11372"
"116273","11369"
"1834662","11368"
"472434","11368"
"1185053","11365"
"76310","11362"
"140765","11359"
"3287204","11355"
"13257","11355"
"67038","11355"
"346693","11355"
"12034","11354"
"20816","11352"
"21966","11348"
"2864275","11344"
"1101070","11344"
"1281407","11343"
"81491","11342"
"22107","11337"
"1250044","11336"
"2354107","11336"
"1424361","11334"
"76794","11331"
"76048","11330"
"482506","11329"
"1435741","11329"
"532430","11326"
"800014","11326"
"1027198","11325"
"435093","11324"
"901373","11324"
"9636","11322"
"804447","11322"
"10792","11321"
"859640","11320"
"1679537","11317"
"21590","11317"
"1892","11315"
"302918","11314"
"2237785","11307"
"271353","11306"
"3510736","11306"
"626442","11305"
"627005","11304"
"2457","11304"
"31751","11300"
"143473","11296"
"231002","11294"
"2812842","11294"
"7256","11294"
"2685412","11292"
"244340","11292"
"781150","11292"
"493749","11291"
"491845","11289"
"18505","11289"
"54200","11287"
"391850","11286"
"31505","11283"
"12624","11283"
"57475","11281"
"860585","11279"
"178082","11279"
"184581","11278"
"327026","11277"
"4737","11276"
"1959948","11276"
"1152000","11272"
"128546","11271"
"656069","11270"
"16855","11268"
"1894684","11268"
"15690","11266"
"770127","11265"
"170230","11265"
"446822","11265"
"144351","11262"
"215974","11261"
"46594","11260"
"2044","11259"
"205895","11254"
"704513","11251"
"508377","11248"
"803925","11245"
"445087","11244"
"436560","11243"
"11413","11240"
"1485219","11240"
"432806","11240"
"114996","11239"
"519718","11237"
"225396","11236"
"8741","11235"
"80720","11234"
"1443866","11233"
"257942","11233"
"1371805","11225"
"282706","11225"
"454252","11224"
"326389","11222"
"985949","11218"
"993742","11217"
"374198","11216"
"460802","11215"
"1065868","11213"
"3093319","11211"
"15371","11210"
"317768","11209"
"166625","11208"
"489704","11206"
"32536","11206"
"153112","11203"
"109306","11203"
"1529657","11201"
"373","11200"
"175421","11200"
"63810","11200"
"68172","11200"
"3355","11198"
"373674","11197"
"328862","11193"
"6013","11193"
"808921","11192"
"123415","11192"
"750040","11192"
"28558","11191"
"1151","11191"
"2492977","11190"
"55094","11187"
"68231","11186"
"350374","11185"
"27206","11184"
"998299","11184"
"147037","11182"
"470184","11182"
"516167","11178"
"413254","11178"
"4035","11177"
"406987","11175"
"358480","11175"
"64633","11174"
"751484","11170"
"733798","11169"
"206914","11165"
"526741","11163"
"617450","11163"
"751268","11162"
"509967","11160"
"114584","11159"
"218890","11158"
"2236219","11156"
"145400","11155"
"3527","11154"
"521776","11152"
"836738","11152"
"3950946","11151"
"476951","11151"
"311941","11150"
"76859","11150"
"1160916","11149"
"240424","11148"
"12266","11147"
"30433","11146"
"578913","11143"
"598500","11139"
"1574622","11138"
"1165998","11137"
"2420979","11136"
"2521214","11134"
"90826","11131"
"156811","11131"
"53870","11127"
"1201324","11126"
"238578","11125"
"319878","11124"
"183828","11123"
"362730","11120"
"408459","11120"
"745924","11120"
"185915","11118"
"68920","11117"
"429232","11117"
"12682","11115"
"1592648","11115"
"20267","11115"
"195823","11114"
"172677","11113"
"1266242","11111"
"706724","11109"
"111783","11109"
"27081","11104"
"151212","11103"
"62951","11100"
"175308","11100"
"10639","11099"
"416224","11096"
"1716339","11093"
"637236","11090"
"20553","11089"
"16827","11085"
"927652","11082"
"10292","11080"
"1287183","11080"
"3518452","11079"
"161832","11076"
"152739","11076"
"14149","11075"
"574632","11071"
"34596","11070"
"550471","11069"
"809357","11069"
"44639","11068"
"105976","11067"
"76509","11066"
"645167","11066"
"17312","11064"
"1019753","11060"
"148146","11059"
"220599","11058"
"15609","11056"
"589919","11052"
"592213","11052"
"303756","11052"
"23427","11051"
"93468","11050"
"66814","11049"
"2899618","11044"
"327934","11043"
"1948260","11042"
"1551022","11041"
"346561","11041"
"7093","11040"
"503900","11040"
"735446","11039"
"7867","11037"
"324881","11036"
"312","11033"
"554546","11032"
"247090","11032"
"1373822","11030"
"3807729","11030"
"476371","11029"
"186541","11028"
"634513","11028"
"155585","11027"
"646543","11024"
"472300","11024"
"292","11023"
"75126","11023"
"2796","11021"
"319931","11021"
"186035","11021"
"367985","11017"
"238232","11016"
"5049","11014"
"6146","11012"
"87152","11011"
"90322","11004"
"212384","11003"
"3850595","11001"
"83153","11001"
"749748","11000"
"4228","11000"
"682480","10998"
"199712","10997"
"99692","10996"
"2008506","10993"
"259457","10992"
"2183","10992"
"108977","10992"
"1017941","10991"
"1558171","10981"
"1032073","10980"
"967484","10978"
"620360","10974"
"1127571","10969"
"549848","10968"
"223367","10967"
"3","10965"
"6367","10963"
"1748769","10959"
"829835","10959"
"105938","10958"
"281669","10958"
"528428","10954"
"77004","10954"
"209605","10953"
"18309","10952"
"563381","10948"
"1022305","10948"
"355931","10947"
"163177","10946"
"1947677","10945"
"83444","10943"
"53960","10942"
"12183","10941"
"38666","10939"
"4879","10938"
"2603665","10937"
"853609","10937"
"6277","10937"
"1442917","10936"
"936986","10936"
"1108891","10934"
"784858","10931"
"503969","10930"
"696391","10930"
"117638","10930"
"812818","10929"
"684934","10929"
"1430156","10927"
"114313","10927"
"188704","10926"
"8709","10925"
"1841457","10923"
"483888","10922"
"465233","10922"
"7021","10922"
"97073","10922"
"2298","10922"
"124946","10920"
"513413","10920"
"544557","10918"
"32688","10917"
"112451","10917"
"228656","10916"
"1947286","10916"
"38626","10913"
"108802","10911"
"210709","10908"
"183120","10907"
"4338920","10905"
"408182","10904"
"473648","10902"
"1157054","10902"
"577888","10900"
"516138","10897"
"768935","10897"
"1111371","10896"
"712","10896"
"176186","10894"
"239801","10894"
"115478","10894"
"1797","10889"
"632736","10888"
"9084","10886"
"218454","10885"
"867895","10883"
"360899","10882"
"1695163","10881"
"15616","10879"
"274261","10877"
"59781","10872"
"3094533","10870"
"2536","10869"
"14749","10867"
"78738","10866"
"1230188","10865"
"10559","10865"
"64203","10860"
"261970","10859"
"74865","10858"
"473598","10857"
"1968030","10857"
"16414","10852"
"1318472","10849"
"1229260","10847"
"2589202","10846"
"266919","10845"
"2678466","10845"
"788260","10843"
"24257","10841"
"813951","10839"
"151269","10836"
"230428","10836"
"1809978","10835"
"3715","10835"
"210908","10834"
"151097","10832"
"726","10830"
"9876","10829"
"2564301","10824"
"65845","10823"
"2600","10822"
"4636","10821"
"2040251","10820"
"1438","10820"
"263268","10817"
"1394283","10817"
"183203","10816"
"204142","10816"
"1503018","10815"
"648078","10813"
"166838","10813"
"120146","10812"
"2057388","10812"
"303425","10812"
"1445334","10810"
"334545","10809"
"519808","10808"
"32775","10807"
"50890","10807"
"2915384","10804"
"261050","10804"
"291737","10802"
"1247659","10802"
"34771","10802"
"1990684","10801"
"20946","10801"
"4965","10801"
"1755432","10798"
"125380","10796"
"600753","10796"
"1073386","10790"
"402081","10790"
"657974","10790"
"1100","10788"
"1300302","10787"
"200410","10786"
"111781","10785"
"955076","10785"
"2471423","10783"
"650891","10783"
"54736","10782"
"105903","10781"
"11992","10780"
"96233","10780"
"1393623","10780"
"2152082","10779"
"340947","10777"
"991484","10776"
"145989","10776"
"1401975","10775"
"142","10774"
"938111","10770"
"352432","10769"
"2065597","10769"
"838912","10769"
"145574","10769"
"279404","10769"
"9587","10767"
"1022007","10766"
"2894974","10764"
"153923","10763"
"94928","10762"
"2469283","10762"
"313163","10759"
"148532","10756"
"428190","10755"
"774183","10755"
"1495125","10754"
"1678148","10754"
"395897","10753"
"6560","10750"
"155175","10750"
"122507","10746"
"574799","10746"
"36680","10743"
"54838","10743"
"279395","10743"
"967142","10743"
"178157","10742"
"176071","10739"
"1980282","10739"
"27328","10739"
"19937","10738"
"1168908","10735"
"176569","10733"
"38975","10731"
"370756","10729"
"125351","10728"
"7190","10725"
"112705","10724"
"103059","10724"
"436938","10723"
"238948","10721"
"39590","10721"
"1157444","10720"
"224004","10720"
"54975","10717"
"210496","10717"
"583833","10715"
"180892","10713"
"55408","10712"
"233792","10712"
"379855","10712"
"348312","10711"
"90998","10711"
"463243","10710"
"170365","10709"
"47775","10706"
"16340","10705"
"2441","10703"
"128812","10702"
"1099876","10702"
"88468","10702"
"61855","10701"
"3041","10700"
"252552","10698"
"878888","10695"
"341","10692"
"363592","10689"
"7756","10688"
"413180","10684"
"1666116","10684"
"48692","10683"
"223196","10681"
"582278","10680"
"381588","10678"
"395718","10677"
"165050","10677"
"158502","10676"
"901944","10675"
"212211","10675"
"31765","10675"
"51101","10673"
"10973","10673"
"1052189","10669"
"1661358","10667"
"517832","10664"
"130659","10662"
"1600","10661"
"53444","10656"
"642070","10654"
"3852595","10653"
"49489","10651"
"774078","10651"
"593105","10650"
"662615","10649"
"34502","10647"
"2676","10647"
"286204","10646"
"326900","10646"
"7850","10643"
"3587","10638"
"580951","10638"
"390807","10637"
"247265","10637"
"310174","10636"
"28409","10636"
"1843331","10636"
"80002","10636"
"220180","10635"
"2345956","10635"
"162792","10634"
"60488","10633"
"5822","10633"
"14569","10629"
"499581","10628"
"542190","10628"
"1766831","10625"
"227436","10623"
"172642","10622"
"877097","10622"
"389099","10621"
"1832058","10620"
"838992","10618"
"629335","10616"
"1113392","10615"
"309086","10615"
"2352671","10615"
"364980","10613"
"1209430","10613"
"163394","10612"
"427225","10612"
"544825","10611"
"87699","10611"
"1031417","10611"
"1512956","10605"
"183801","10605"
"173149","10601"
"524475","10599"
"1019227","10597"
"16623","10596"
"22194","10593"
"5070879","10592"
"3697011","10589"
"1018659","10588"
"238303","10588"
"2647279","10588"
"893113","10586"
"314661","10583"
"118027","10582"
"660536","10581"
"177663","10581"
"864393","10581"
"4265352","10578"
"64161","10578"
"1749895","10578"
"327203","10577"
"498798","10577"
"402884","10576"
"10039","10576"
"131227","10575"
"1180785","10573"
"6438","10571"
"449958","10570"
"64226","10569"
"2568341","10566"
"258400","10566"
"9711","10565"
"1558311","10564"
"106","10564"
"202451","10564"
"109880","10562"
"1039952","10561"
"1058140","10561"
"82","10561"
"1399309","10559"
"262618","10559"
"135318","10559"
"1023092","10559"
"1173114","10559"
"316343","10555"
"440764","10555"
"191367","10554"
"143476","10554"
"469356","10554"
"90435","10553"
"1442874","10553"
"246114","10553"
"430719","10552"
"525895","10550"
"7919","10550"
"235648","10546"
"103264","10544"
"27024","10542"
"1428606","10537"
"211627","10536"
"835805","10532"
"1387519","10531"
"333698","10531"
"639406","10530"
"158285","10530"
"875362","10530"
"49879","10530"
"1029453","10529"
"687514","10529"
"15649","10529"
"296108","10528"
"112196","10527"
"58877","10526"
"1071136","10525"
"741099","10525"
"714240","10524"
"284731","10523"
"1451109","10523"
"440336","10523"
"161424","10519"
"23915","10519"
"637284","10519"
"8024","10518"
"200145","10516"
"1675954","10516"
"177920","10515"
"428857","10514"
"2491410","10513"
"1930386","10511"
"10527","10510"
"512507","10509"
"1041822","10507"
"476945","10505"
"1341","10505"
"247020","10503"
"415690","10503"
"14966","10503"
"117700","10501"
"54259","10500"
"546205","10498"
"62642","10497"
"164171","10497"
"644969","10496"
"27358","10496"
"37193","10492"
"893693","10491"
"1538553","10489"
"22982","10489"
"42353","10488"
"1116391","10488"
"152668","10486"
"472084","10486"
"1738","10486"
"14642","10485"
"39912","10482"
"278984","10482"
"1031591","10481"
"4481","10480"
"131407","10479"
"1386720","10478"
"108648","10477"
